Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,
18,Devon County Council,10/01/2011,CFADDAY18975870,REDACTED UNDER DP ACT,1722.24,BURROW DOWN SUPPORT SERVICES LTD,97049,,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,10/01/2011,CFADDAY18975871,REDACTED UNDER DP ACT,1722.24,BURROW DOWN SUPPORT SERVICES LTD,97049,,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,12/01/2011,CFADRES19020189,REDACTED UNDER DP ACT,9991.98,BURROW DOWN SUPPORT SERVICES LTD,87371,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,CFADDAY18976120,REDACTED UNDER DP ACT,648.65,BURROW DOWN SUPPORT SERVICES LTD,97049,,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,12/01/2011,CFADDAY18976121,REDACTED UNDER DP ACT,864.72,BURROW DOWN SUPPORT SERVICES LTD,97049,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFADRES19020860,REDACTED UNDER DP ACT,7588.81,BURROW DOWN SUPPORT SERVICES LTD,87371,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADDAY18976843,REDACTED UNDER DP ACT,778.38,BURROW DOWN SUPPORT SERVICES LTD,97049,,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,26/01/2011,CFADDAY18976844,REDACTED UNDER DP ACT,648.54,BURROW DOWN SUPPORT SERVICES LTD,97049,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFADDAY18976846,REDACTED UNDER DP ACT,1722.24,BURROW DOWN SUPPORT SERVICES LTD,97049,,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,14/01/2011,HQ19466250,AB245,1167.00,BURTON,192470,,"Environment, Economy & Culture",Consultancy / Professional Fees,4839,
18,Devon County Council,11/01/2011,EXCHEQ19296938,51,1583.00,BUSSELL P,261694,,Children & Younger Persons,Misc Other,8199,
18,Devon County Council,13/01/2011,EXCHEQ19298727,10012011,1438.72,BUSY BEE CLEANING SERVICES,31061,,Children & Younger Persons,Cleaning Contractor - External,3493,
18,Devon County Council,06/01/2011,EARLYRS19193187,EYP0000017226,1947.00,BUSY BEE PLAYGROUP (HONITON),40037,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,06/01/2011,EARLYRS19193188,EYP0000017227,4468.37,BUSY OTTERS PGRP,42193,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,07/01/2011,FINSSCW19417152,1325925,525.95,BVS TRAINING LTD,137258,734361051,Adult & Community Services,Education Equip/Books Purchase,4201,
18,Devon County Council,12/01/2011,CFADRES19020208,REDACTED UNDER DP ACT,687.54,BYMEAD HOUSE NURSING HOME,88701,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,26/01/2011,CFADRES19020879,REDACTED UNDER DP ACT,687.54,BYMEAD HOUSE NURSING HOME,88701,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,17/01/2011,EXCHEQ19300379,2244,815.86,C & C ELECTRICS,116462,666938672,Children & Younger Persons,Heat & Electrical Repairs & Mtce,2673,
18,Devon County Council,19/01/2011,RSOUTH19596739,O1609,722.65,C & M SERVICES,209041,819169307,"Environment, Economy & Culture",Cleaning Contractor - External,3493,
18,Devon County Council,12/01/2011,CFADRES19020167,REDACTED UNDER DP ACT,1551.00,C A H A (EXMOUTH) LTD,86837,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,24/01/2011,EXCHEQ19303019,1124922,550.68,C C S MEDIA LIMITED,20349,385123454,Children & Younger Persons,Capital Ict Equipment,8330,
18,Devon County Council,19/01/2011,EXCHEQ19301624,4980,1149.20,C C T V & DIGITAL ACCESS,249430,946354305,Children & Younger Persons,External Works,2672,
18,Devon County Council,05/01/2011,CFADDAY18975572,REDACTED UNDER DP ACT,881.60,C E D A / FORMALLY RISE SW,12641,,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,12/01/2011,CFADDAY18976016,REDACTED UNDER DP ACT,522.72,C E D A / FORMALLY RISE SW,12641,,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,12/01/2011,CFADDAY18976018,REDACTED UNDER DP ACT,707.74,C E D A / FORMALLY RISE SW,12641,,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,12/01/2011,CFADDAY18976019,REDACTED UNDER DP ACT,537.76,C E D A / FORMALLY RISE SW,12641,,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,12/01/2011,CFADDAY18976020,REDACTED UNDER DP ACT,600.72,C E D A / FORMALLY RISE SW,12641,,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,17/01/2011,CFADDAY18976248,REDACTED UNDER DP ACT,653.40,C E D A / FORMALLY RISE SW,12641,,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,17/01/2011,CFADDAY18976252,REDACTED UNDER DP ACT,826.50,C E D A / FORMALLY RISE SW,12641,,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,19/01/2011,CFADDAY18976453,REDACTED UNDER DP ACT,653.40,C E D A / FORMALLY RISE SW,12641,,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,19/01/2011,CYPNMLOC19133451,9507,930.00,C E D A / FORMALLY RISE SW,12641,,Children & Younger Persons,Day Services Other,7715,
18,Devon County Council,25/01/2011,EXCHEQ19303932,989938/188594,525.59,C H G MERIDIAN COMPUTER LEASING,237042,765342323,Children & Younger Persons,Photocopying / Reprographics / Imaging,6120,
18,Devon County Council,17/01/2011,EXCHEQ19300043,10395,838.31,C I L T,24354,,Children & Younger Persons,Training Courses/Conf./Exam Fees/Venues,1867,
18,Devon County Council,27/01/2011,HQ19466454,9288488,449.10,C I M HOLDINGS LTD,36751,302250913,"Environment, Economy & Culture",Training,1801,
18,Devon County Council,27/01/2011,HQ19466455,9288007,449.10,C I M HOLDINGS LTD,36751,302250913,"Environment, Economy & Culture",Training,1801,
18,Devon County Council,04/01/2011,DPSCORP19188030,185615,4287.75,C I P S,15882,342648942,Corporate Resources,Training,1801,
18,Devon County Council,19/01/2011,EARLYRS19193654,3952,657.90,C J ASSOCIATES TRAINING LTD,190473,824566417,Children & Younger Persons,Course Fees / Registration,4807,
18,Devon County Council,19/01/2011,EXCHEQ19301546,784,540.00,C R S ADVENTURES,172311,874044323,Children & Younger Persons,Educational Visits,8182,
18,Devon County Council,12/01/2011,CFADRES19020305,REDACTED UNDER DP ACT,7964.24,C0MMUNITY PROJECTS NORTH DEVON,89902,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19020976,REDACTED UNDER DP ACT,7964.24,C0MMUNITY PROJECTS NORTH DEVON,89902,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,06/01/2011,EARLYRS19193477,EYP0000017523,7077.35,CABIN CHILDCARE CENTRE,241697,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,06/01/2011,EARLYRS19193189,EYP0000017228,7203.90,CAEN CATERPILLARS PRE-SCHOOL,61416,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,12/01/2011,FNSWMHLD19439232,9540,525.00,CALVERT TRUST EXMOOR,17260,585618695,Adult & Community Services,Misc Other,8199,
18,Devon County Council,12/01/2011,FNSWMHLD19439233,9541,776.00,CALVERT TRUST EXMOOR,17260,585618695,Adult & Community Services,Misc Other,8199,
18,Devon County Council,12/01/2011,FNSWMHLD19439234,9542,1415.00,CALVERT TRUST EXMOOR,17260,585618695,Adult & Community Services,Misc Other,8199,
18,Devon County Council,12/01/2011,FNSWMHLD19439235,9543,1358.00,CALVERT TRUST EXMOOR,17260,585618695,Adult & Community Services,Misc Other,8199,
18,Devon County Council,14/01/2011,LDP19659670,9566,2508.00,CALVERT TRUST EXMOOR,17260,585618695,Children & Younger Persons,Consultancy / Professional Fees,4839,
18,Devon County Council,18/01/2011,LDP19659669,9565,5529.00,CALVERT TRUST EXMOOR,17260,585618695,Children & Younger Persons,Consultancy / Professional Fees,4839,
18,Devon County Council,25/01/2011,EXCHEQ19304191,0020653,847.88,CALVERT TRUST EXMOOR,17260,585618695,Children & Younger Persons,Educational Visits,8182,
18,Devon County Council,12/01/2011,CFADRES19020521,REDACTED UNDER DP ACT,943.30,CALWAY HOUSE,148915,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021191,REDACTED UNDER DP ACT,804.22,CALWAY HOUSE,148915,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,CFADRES19020705,REDACTED UNDER DP ACT,2026.70,CAMBERLEY COTTAGE,229198,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021373,REDACTED UNDER DP ACT,2026.70,CAMBERLEY COTTAGE,229198,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,24/01/2011,EXCHEQ19303243,IN00035380,10000.00,CAMBRIDGE EDUCATION,41263,,Children & Younger Persons,Training Courses/Conf./Exam Fees/Venues,1867,
18,Devon County Council,12/01/2011,CFADRES19020517,REDACTED UNDER DP ACT,4200.58,CAMELOT HOUSE EMI NURSING HOME,144364,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,12/01/2011,CFADRES19020470,REDACTED UNDER DP ACT,15608.69,CAMPHILL DEVON COMMUNITY LTD,105994,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021139,REDACTED UNDER DP ACT,15552.76,CAMPHILL DEVON COMMUNITY LTD,105994,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFSUPP19102999,REDACTED UNDER DP ACT,1180.56,CAMPHILL DEVON COMMUNITY LTD,62522,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,19/01/2011,ONEBILL19539145,5101448-000627,430.99,CAN NETWORKS(ONE-BILL USE ONLY),194740,,"Environment, Economy & Culture",Telephone Rental,6111,
18,Devon County Council,19/01/2011,ONEBILL19539523,5101417-001005,1599.60,CAN NETWORKS(ONE-BILL USE ONLY),194740,,Corporate Resources,Telephone Rental,6111,
18,Devon County Council,12/01/2011,CFADRES19020151,REDACTED UNDER DP ACT,880.00,CANN HOUSE,35243,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19020825,REDACTED UNDER DP ACT,880.00,CANN HOUSE,35243,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,13/01/2011,RSOUTH19596421,8202,1079.00,CANN M J,5982,,"Environment, Economy & Culture",Other Contractor (Non),4386,
18,Devon County Council,05/01/2011,NPSWI19518561,107557,684.89,CANNINGS & SON LTD I J,14467,,Chief Executives,Expenditure Control Account,EX22,
18,Devon County Council,07/01/2011,CONTACT19110765,107566,810.90,CANNINGS & SON LTD I J,14467,,Corporate Resources,Other Premises Costs,3499,
18,Devon County Council,10/01/2011,NPSWI19518409,106752,656.17,CANNINGS & SON LTD I J,14467,,Children & Younger Persons,Capital Building Works,8321,
18,Devon County Council,10/01/2011,NPSWI19518624,107556,906.49,CANNINGS & SON LTD I J,14467,,Chief Executives,Backlog Building Maintenance Works,2102,
18,Devon County Council,10/01/2011,NPSWI19518625,107618,788.88,CANNINGS & SON LTD I J,14467,,Chief Executives,Expenditure Control Account,EX22,
18,Devon County Council,13/01/2011,EXCHEQ19298858,107732,685.39,CANNINGS & SON LTD I J,14467,,Children & Younger Persons,Hsw Act Equipment - all costs,4104,
18,Devon County Council,17/01/2011,EXCHEQ19297735,107785,662.43,CANNINGS & SON LTD I J,14467,,Children & Younger Persons,Internal Works,2671,
18,Devon County Council,18/01/2011,EXCHEQ19300813,107817,1701.69,CANNINGS & SON LTD I J,14467,,Children & Younger Persons,Capital Ict Equipment,8330,
18,Devon County Council,19/01/2011,RESTRAT19563251,107800,563.75,CANNINGS & SON LTD I J,14467,,Children & Younger Persons,Internal Maintenance - Unforseen,3237,
18,Devon County Council,24/01/2011,EXCHEQ19301314,107875,566.62,CANNINGS & SON LTD I J,14467,,Children & Younger Persons,Heat & Electrical Repairs & Mtce,2673,
18,Devon County Council,24/01/2011,EXCHEQ19302889,107818,8171.90,CANNINGS & SON LTD I J,14467,,Children & Younger Persons,Capital Ict Equipment,8330,
18,Devon County Council,24/01/2011,LIBEXE19474380,107801A,1891.00,CANNINGS & SON LTD I J,14467,,Adult & Community Services,Programmed Int Maint,3235,
18,Devon County Council,26/01/2011,SCOMIS19594644,107894,1410.10,CANNINGS & SON LTD I J,14467,,Corporate Resources,Minor Improvements,3201,
18,Devon County Council,27/01/2011,EXCHEQ19305238,107884,437.34,CANNINGS & SON LTD I J,14467,,Children & Younger Persons,Internal Works,2671,
18,Devon County Council,27/01/2011,NPSWI19518847,106714D-1,626.27,CANNINGS & SON LTD I J,14467,,Children & Younger Persons,Fire Alarm / Lighting Maint,2204,
18,Devon County Council,27/01/2011,NPSWI19518849,106065,685.44,CANNINGS & SON LTD I J,14467,,Children & Younger Persons,Elect / Gas Testing,2205,
18,Devon County Council,10/01/2011,EXCHEQ19296716,400973899,1208.37,CANON (UK) LTD,89351,,Children & Younger Persons,Stationery & General Office Expenses,6121,
18,Devon County Council,17/01/2011,EXCHEQ19299977,400976750,1003.63,CANON (UK) LTD,5234,523797128,Children & Younger Persons,Photocopying / Reprographics / Imaging,6120,
18,Devon County Council,17/01/2011,EXCHEQ19300642,400974732,527.25,CANON (UK) LTD,5234,523797128,Children & Younger Persons,Photocopying / Reprographics / Imaging,6120,
18,Devon County Council,17/01/2011,EXCHEQ19300643,400976468,1057.77,CANON (UK) LTD,5234,523797128,Children & Younger Persons,Photocopying / Reprographics / Imaging,6120,
18,Devon County Council,18/01/2011,EXCHEQ19300976,400980159,427.67,CANON (UK) LTD,5234,523797128,Children & Younger Persons,Photocopying / Reprographics / Imaging,6120,
18,Devon County Council,24/01/2011,EXCHEQ19302629,400979410,1925.20,CANON (UK) LTD,5234,523797128,Children & Younger Persons,Photocopying / Reprographics / Imaging,6120,
18,Devon County Council,05/01/2011,FINSSCW19417143,00024195,16688.90,CAPITA,64554,674772787,Adult & Community Services,Agency Staff Non Teaching,4851,
18,Devon County Council,05/01/2011,FINSSCW19417144,00024273,17525.80,CAPITA,64554,674772787,Adult & Community Services,Agency Staff Non Teaching,4851,
18,Devon County Council,18/01/2011,HQ19466310,00024369,10815.90,CAPITA,64554,674772787,"Environment, Economy & Culture",Consultancy / Professional Fees,4839,
18,Devon County Council,21/01/2011,RECSERV19559375,01312203,740.08,CAPITA,64554,674772787,Corporate Resources,Hire Of Temporary / Agency Staff,4840,
18,Devon County Council,21/01/2011,RECSERV19559376,01312204,740.08,CAPITA,64554,674772787,Corporate Resources,Hire Of Temporary / Agency Staff,4840,
18,Devon County Council,25/01/2011,RECSERV19559392,01313266,622.34,CAPITA,64554,674772787,Corporate Resources,Hire Of Temporary / Agency Staff,4840,
18,Devon County Council,14/01/2011,CYPCENT19113801,621232,558.40,CAPITA BUSINESS SERVICES,68498,618184140,Children & Younger Persons,Misc Other,8199,
18,Devon County Council,04/01/2011,SCOMIS19594625,91897328,700.00,CAPITA EDUCATION SERVICES LTD,23063,,Corporate Resources,Software / Product Licence Fees,4809,
18,Devon County Council,14/01/2011,EXCHEQ19299034,0114061,832.00,CAPITA IT SERVICES(RAMESYS),67681,618184140,Children & Younger Persons,It Equip & Software & Related Exp,4202,
18,Devon County Council,11/01/2011,CYPNMLOC19133245,3403,1549.46,CAPSTONE FOSTER CARE(STHWEST)LTD,132175,798322487,Children & Younger Persons,Independent Fostering,7757,
18,Devon County Council,24/01/2011,CYPNMLOC19133290,3463,4366.66,CAPSTONE FOSTER CARE(STHWEST)LTD,132175,798322487,Children & Younger Persons,Independent Fostering,7757,
18,Devon County Council,24/01/2011,CYPNMLOC19133291,3468,3653.66,CAPSTONE FOSTER CARE(STHWEST)LTD,132175,798322487,Children & Younger Persons,Independent Fostering,7757,
18,Devon County Council,24/01/2011,RESTRAT19563328,CAITLIN GREEN,500.00,CAPSTONE FOSTER CARE(STHWEST)LTD,132175,798322487,Children & Younger Persons,Misc Other,8199,
18,Devon County Council,26/01/2011,CYPSWLOC19142378,3466,3521.50,CAPSTONE FOSTER CARE(STHWEST)LTD,132175,798322487,Children & Younger Persons,Independent Fostering,7757,
18,Devon County Council,26/01/2011,CYPSWLOC19142379,3464,3653.66,CAPSTONE FOSTER CARE(STHWEST)LTD,132175,798322487,Children & Younger Persons,Independent Fostering,7757,
18,Devon County Council,26/01/2011,CYPSWLOC19142380,3465,4366.66,CAPSTONE FOSTER CARE(STHWEST)LTD,132175,798322487,Children & Younger Persons,Independent Fostering,7757,
18,Devon County Council,26/01/2011,CYPSWLOC19142381,3467,3653.66,CAPSTONE FOSTER CARE(STHWEST)LTD,132175,798322487,Children & Younger Persons,Independent Fostering,7757,
18,Devon County Council,10/01/2011,CFADDAY18975776,REDACTED UNDER DP ACT,1806.00,CARASTON HALL,89014,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975777,REDACTED UNDER DP ACT,2640.60,CARASTON HALL,89014,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975778,REDACTED UNDER DP ACT,2665.00,CARASTON HALL,89014,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,FINMH19400470,CONWAY-1,843.90,CARASTON HALL,89014,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976056,REDACTED UNDER DP ACT,443.26,CARASTON HALL,89014,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976057,REDACTED UNDER DP ACT,1356.02,CARASTON HALL,89014,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976059,REDACTED UNDER DP ACT,2160.00,CARASTON HALL,89014,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,17/01/2011,FINMH19400525,22/12CONWAY,841.14,CARASTON HALL,89014,,Adult & Community Services,Residential Care Respite,7407,
18,Devon County Council,26/01/2011,CFADDAY18976780,REDACTED UNDER DP ACT,1792.74,CARASTON HALL,89014,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFSUPP19103044,REDACTED UNDER DP ACT,30588.88,CARASTON HALL (S P S PMTS),117830,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,10/01/2011,DHRP19157848,9992,4907.23,CARDINUS LTD,142195,644696402,Corporate Resources,DSE Assessment Software,4857,
18,Devon County Council,10/01/2011,CFADDAY18975872,REDACTED UNDER DP ACT,2404.80,CARE BLACKERTON,99627,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975874,REDACTED UNDER DP ACT,1233.96,CARE BLACKERTON,99627,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975875,REDACTED UNDER DP ACT,1031.76,CARE BLACKERTON,99627,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975876,REDACTED UNDER DP ACT,1573.60,CARE BLACKERTON,99627,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975877,REDACTED UNDER DP ACT,2568.88,CARE BLACKERTON,99627,,Adult & Community Services,Individualised Support,7640,
